15/100 - 200/569 |  Loss train-val = 1.2554 - 1.9214 | Acc train - val = 0.3956 - 0.3620
15/100 - 400/569 |  Loss train-val = 1.2321 - 2.0163 | Acc train - val = 0.3155 - 0.3487
16/100 - 0/569 |  Loss train-val = 1.1238 - 2.0515 | Acc train - val = 0.4864 - 0.3417
16/100 - 200/569 |  Loss train-val = 2.7147 - 1.9477 | Acc train - val = 0.3095 - 0.3609
16/100 - 400/569 |  Loss train-val = 1.6532 - 1.9572 | Acc train - val = 0.4105 - 0.3557
17/100 - 0/569 |  Loss train-val = 1.8934 - 1.9343 | Acc train - val = 0.4152 - 0.3488
17/100 - 200/569 |  Loss train-val = 2.7446 - 1.8521 | Acc train - val = 0.2536 - 0.3603
17/100 - 400/569 |  Loss train-val = 2.6015 - 2.0063 | Acc train - val = 0.2825 - 0.3442
18/100 - 0/569 |  Loss train-val = 0.7896 - 2.0168 | Acc train - val = 0.5462 - 0.3446
18/100 - 200/569 |  Loss train-val = 1.5286 - 1.8837 | Acc train - val = 0.3906 - 0.3576
18/100 - 400/569 |  Loss train-val = 1.6843 - 2.0517 | Acc train - val = 0.3460 - 0.3384
19/100 - 0/569 |  Loss train-val = 2.8150 - 1.9843 | Acc train - val = 0.2728 - 0.3508
19/100 - 200/569 |  Loss train-val = 2.1470 - 1.9209 | Acc train - val = 0.3125 - 0.3550
19/100 - 400/569 |  Loss train-val = 0.9949 - 1.9556 | Acc train - val = 0.3456 - 0.3535
20/100 - 0/569 |  Loss train-val = 1.7445 - 2.0076 | Acc train - val = 0.3861 - 0.3470
20/100 - 200/569 |  Loss train-val = 1.8156 - 2.0425 | Acc train - val = 0.3713 - 0.3433
20/100 - 400/569 |  Loss train-val = 1.5430 - 1.8977 | Acc train - val = 0.4361 - 0.3582
21/100 - 0/569 |  Loss train-val = 1.2997 - 1.8370 | Acc train - val = 0.4355 - 0.3697
21/100 - 200/569 |  Loss train-val = 1.9268 - 1.9485 | Acc train - val = 0.3287 - 0.3539
21/100 - 400/569 |  Loss train-val = 1.6296 - 2.0070 | Acc train - val = 0.3893 - 0.3485
22/100 - 0/569 |  Loss train-val = 2.0712 - 2.0260 | Acc train - val = 0.3730 - 0.3471
22/100 - 200/569 |  Loss train-val = 2.8645 - 1.8771 | Acc train - val = 0.2407 - 0.3567
22/100 - 400/569 |  Loss train-val = 1.9902 - 1.8621 | Acc train - val = 0.2661 - 0.3610
23/100 - 0/569 |  Loss train-val = 2.3440 - 1.8726 | Acc train - val = 0.3580 - 0.3698
23/100 - 200/569 |  Loss train-val = 1.3749 - 1.9014 | Acc train - val = 0.4280 - 0.3600
23/100 - 400/569 |  Loss train-val = 2.8470 - 1.9377 | Acc train - val = 0.2585 - 0.3576
0/100 - 0/569 |  Loss train-val = 2.9430 - 1.9371 | Acc train - val = 0.2392 - 0.3562
0/100 - 200/569 |  Loss train-val = 1.9063 - 1.9895 | Acc train - val = 0.2567 - 0.3445
0/100 - 400/569 |  Loss train-val = 1.7304 - 1.8938 | Acc train - val = 0.3848 - 0.3582
1/100 - 0/569 |  Loss train-val = 1.0733 - 1.8853 | Acc train - val = 0.4035 - 0.3589
1/100 - 200/569 |  Loss train-val = 2.0210 - 1.8789 | Acc train - val = 0.3849 - 0.3584
1/100 - 400/569 |  Loss train-val = 1.7330 - 2.0986 | Acc train - val = 0.3501 - 0.3359
2/100 - 0/569 |  Loss train-val = 1.7639 - 1.8672 | Acc train - val = 0.3814 - 0.3594
2/100 - 200/569 |  Loss train-val = 1.3025 - 1.8501 | Acc train - val = 0.4620 - 0.3644
0/100 - 0/569 |  Loss train-val = 1.8765 - 1.9240 | Acc train - val = 0.2741 - 0.3538
0/100 - 200/569 |  Loss train-val = 1.7808 - 1.8623 | Acc train - val = 0.3807 - 0.3610
0/100 - 400/569 |  Loss train-val = 2.6065 - 1.8919 | Acc train - val = 0.2473 - 0.3593
1/100 - 0/569 |  Loss train-val = 0.7550 - 1.8914 | Acc train - val = 0.5241 - 0.3585
1/100 - 200/569 |  Loss train-val = 1.4404 - 1.8916 | Acc train - val = 0.4246 - 0.3572
1/100 - 400/569 |  Loss train-val = 1.6989 - 1.9039 | Acc train - val = 0.3027 - 0.3552
2/100 - 0/569 |  Loss train-val = 1.3771 - 1.9037 | Acc train - val = 0.3538 - 0.3527
2/100 - 200/569 |  Loss train-val = 2.5263 - 1.8912 | Acc train - val = 0.3068 - 0.3594
2/100 - 400/569 |  Loss train-val = 1.9680 - 1.9076 | Acc train - val = 0.3431 - 0.3584
3/100 - 0/569 |  Loss train-val = 1.2812 - 2.0770 | Acc train - val = 0.3130 - 0.3395
3/100 - 200/569 |  Loss train-val = 1.5268 - 1.9694 | Acc train - val = 0.4497 - 0.3537
3/100 - 400/569 |  Loss train-val = 2.3555 - 1.9539 | Acc train - val = 0.3069 - 0.3491
4/100 - 0/569 |  Loss train-val = 1.6405 - 1.9026 | Acc train - val = 0.3387 - 0.3548
4/100 - 200/569 |  Loss train-val = 1.0797 - 1.9040 | Acc train - val = 0.3295 - 0.3606
4/100 - 400/569 |  Loss train-val = 2.2776 - 1.9743 | Acc train - val = 0.3287 - 0.3502
5/100 - 0/569 |  Loss train-val = 2.6811 - 1.9970 | Acc train - val = 0.3336 - 0.3511
5/100 - 200/569 |  Loss train-val = 1.4571 - 1.9987 | Acc train - val = 0.3513 - 0.3492
5/100 - 400/569 |  Loss train-val = 1.9055 - 1.8472 | Acc train - val = 0.3468 - 0.3648
6/100 - 0/569 |  Loss train-val = 1.3443 - 2.1075 | Acc train - val = 0.3721 - 0.3348
6/100 - 200/569 |  Loss train-val = 2.1809 - 1.9048 | Acc train - val = 0.2885 - 0.3566
6/100 - 400/569 |  Loss train-val = 1.3886 - 1.8733 | Acc train - val = 0.3924 - 0.3619
7/100 - 0/569 |  Loss train-val = 1.2507 - 1.9512 | Acc train - val = 0.3583 - 0.3518
7/100 - 200/569 |  Loss train-val = 2.4203 - 2.0109 | Acc train - val = 0.2975 - 0.3490
7/100 - 400/569 |  Loss train-val = 2.0786 - 1.8905 | Acc train - val = 0.3648 - 0.3572
8/100 - 0/569 |  Loss train-val = 1.4117 - 1.8707 | Acc train - val = 0.3964 - 0.3581
8/100 - 200/569 |  Loss train-val = 1.3724 - 1.9405 | Acc train - val = 0.4329 - 0.3587
8/100 - 400/569 |  Loss train-val = 1.6205 - 1.8192 | Acc train - val = 0.3348 - 0.3709
9/100 - 0/569 |  Loss train-val = 1.6585 - 1.9201 | Acc train - val = 0.3861 - 0.3542
9/100 - 200/569 |  Loss train-val = 1.6089 - 2.0191 | Acc train - val = 0.3637 - 0.3492
9/100 - 400/569 |  Loss train-val = 1.2470 - 2.0613 | Acc train - val = 0.4184 - 0.3467
10/100 - 0/569 |  Loss train-val = 1.5803 - 1.8518 | Acc train - val = 0.4062 - 0.3659
10/100 - 200/569 |  Loss train-val = 1.9642 - 1.9359 | Acc train - val = 0.3561 - 0.3516
10/100 - 400/569 |  Loss train-val = 1.3100 - 1.8901 | Acc train - val = 0.3808 - 0.3591
11/100 - 0/569 |  Loss train-val = 2.0766 - 2.0290 | Acc train - val = 0.2802 - 0.3436
11/100 - 200/569 |  Loss train-val = 1.3137 - 2.0108 | Acc train - val = 0.3918 - 0.3456
11/100 - 400/569 |  Loss train-val = 3.6531 - 2.0648 | Acc train - val = 0.1738 - 0.3416
12/100 - 0/569 |  Loss train-val = 1.3940 - 1.9801 | Acc train - val = 0.3153 - 0.3475
12/100 - 200/569 |  Loss train-val = 1.2848 - 1.9034 | Acc train - val = 0.3552 - 0.3541
12/100 - 400/569 |  Loss train-val = 1.5290 - 2.0482 | Acc train - val = 0.4198 - 0.3419
13/100 - 0/569 |  Loss train-val = 2.4291 - 1.9442 | Acc train - val = 0.2806 - 0.3525
13/100 - 200/569 |  Loss train-val = 1.1395 - 1.9533 | Acc train - val = 0.4437 - 0.3489
13/100 - 400/569 |  Loss train-val = 2.2960 - 1.8192 | Acc train - val = 0.3308 - 0.3629
14/100 - 0/569 |  Loss train-val = 3.4317 - 1.9796 | Acc train - val = 0.2009 - 0.3547
14/100 - 200/569 |  Loss train-val = 1.8442 - 1.9107 | Acc train - val = 0.3125 - 0.3672
14/100 - 400/569 |  Loss train-val = 2.0035 - 1.9264 | Acc train - val = 0.3179 - 0.3571
15/100 - 0/569 |  Loss train-val = 1.1952 - 1.9028 | Acc train - val = 0.4106 - 0.3554
15/100 - 200/569 |  Loss train-val = 1.7889 - 1.9206 | Acc train - val = 0.4035 - 0.3553
15/100 - 400/569 |  Loss train-val = 1.8507 - 1.9830 | Acc train - val = 0.3494 - 0.3490
16/100 - 0/569 |  Loss train-val = 2.6932 - 1.9646 | Acc train - val = 0.2784 - 0.3544
16/100 - 200/569 |  Loss train-val = 3.2266 - 1.9919 | Acc train - val = 0.2083 - 0.3500
16/100 - 400/569 |  Loss train-val = 0.7483 - 1.9828 | Acc train - val = 0.3901 - 0.3505
17/100 - 0/569 |  Loss train-val = 2.5749 - 2.0352 | Acc train - val = 0.2425 - 0.3431
17/100 - 200/569 |  Loss train-val = 2.4759 - 1.9813 | Acc train - val = 0.3571 - 0.3490
17/100 - 400/569 |  Loss train-val = 1.9278 - 1.9354 | Acc train - val = 0.3456 - 0.3533
18/100 - 0/569 |  Loss train-val = 1.8297 - 1.9053 | Acc train - val = 0.3832 - 0.3566
18/100 - 200/569 |  Loss train-val = 2.5372 - 1.9311 | Acc train - val = 0.2879 - 0.3512
18/100 - 400/569 |  Loss train-val = 1.0841 - 1.8758 | Acc train - val = 0.3761 - 0.3591
19/100 - 0/569 |  Loss train-val = 1.5436 - 1.9754 | Acc train - val = 0.4178 - 0.3498
19/100 - 200/569 |  Loss train-val = 2.6688 - 1.9100 | Acc train - val = 0.2656 - 0.3605
19/100 - 400/569 |  Loss train-val = 2.5464 - 2.0787 | Acc train - val = 0.2850 - 0.3411
20/100 - 0/569 |  Loss train-val = 1.4754 - 1.8797 | Acc train - val = 0.3932 - 0.3622
20/100 - 200/569 |  Loss train-val = 2.4835 - 1.9340 | Acc train - val = 0.2465 - 0.3562
20/100 - 400/569 |  Loss train-val = 2.4111 - 1.8902 | Acc train - val = 0.3118 - 0.3565
21/100 - 0/569 |  Loss train-val = 1.8774 - 1.8906 | Acc train - val = 0.3791 - 0.3609
21/100 - 200/569 |  Loss train-val = 1.3085 - 2.0685 | Acc train - val = 0.3912 - 0.3448
21/100 - 400/569 |  Loss train-val = 1.8007 - 1.8997 | Acc train - val = 0.3253 - 0.3569
22/100 - 0/569 |  Loss train-val = 1.4217 - 1.9819 | Acc train - val = 0.4396 - 0.3520
22/100 - 200/569 |  Loss train-val = 2.0513 - 1.9172 | Acc train - val = 0.2595 - 0.3571
22/100 - 400/569 |  Loss train-val = 1.1517 - 1.9426 | Acc train - val = 0.4231 - 0.3497
23/100 - 0/569 |  Loss train-val = 1.3171 - 1.9074 | Acc train - val = 0.3486 - 0.3563
23/100 - 200/569 |  Loss train-val = 1.8657 - 1.9083 | Acc train - val = 0.3419 - 0.3547
23/100 - 400/569 |  Loss train-val = 1.5913 - 1.9975 | Acc train - val = 0.3462 - 0.3451
24/100 - 0/569 |  Loss train-val = 1.5388 - 1.8233 | Acc train - val = 0.4432 - 0.3655
24/100 - 200/569 |  Loss train-val = 1.7873 - 1.9931 | Acc train - val = 0.3510 - 0.3506
24/100 - 400/569 |  Loss train-val = 0.6855 - 2.0451 | Acc train - val = 0.4850 - 0.3446
25/100 - 0/569 |  Loss train-val = 1.8759 - 1.8184 | Acc train - val = 0.3641 - 0.3592
25/100 - 200/569 |  Loss train-val = 1.5506 - 1.8868 | Acc train - val = 0.3939 - 0.3608
25/100 - 400/569 |  Loss train-val = 1.8151 - 1.9229 | Acc train - val = 0.4320 - 0.3536
26/100 - 0/569 |  Loss train-val = 1.8632 - 2.0735 | Acc train - val = 0.3347 - 0.3401
26/100 - 200/569 |  Loss train-val = 2.1878 - 2.0740 | Acc train - val = 0.2902 - 0.3450
26/100 - 400/569 |  Loss train-val = 1.3618 - 1.8734 | Acc train - val = 0.4450 - 0.3583
27/100 - 0/569 |  Loss train-val = 2.0106 - 1.9978 | Acc train - val = 0.2969 - 0.3495
27/100 - 200/569 |  Loss train-val = 2.8612 - 1.9993 | Acc train - val = 0.2682 - 0.3497
27/100 - 400/569 |  Loss train-val = 1.1939 - 1.8621 | Acc train - val = 0.3968 - 0.3652
28/100 - 0/569 |  Loss train-val = 1.4963 - 1.9415 | Acc train - val = 0.3883 - 0.3552
28/100 - 200/569 |  Loss train-val = 2.2462 - 1.8912 | Acc train - val = 0.3212 - 0.3577
28/100 - 400/569 |  Loss train-val = 0.7282 - 1.8138 | Acc train - val = 0.5404 - 0.3617
29/100 - 0/569 |  Loss train-val = 2.1487 - 1.9203 | Acc train - val = 0.2947 - 0.3520
29/100 - 200/569 |  Loss train-val = 1.8498 - 1.9957 | Acc train - val = 0.3633 - 0.3528
29/100 - 400/569 |  Loss train-val = 1.5329 - 1.8907 | Acc train - val = 0.4036 - 0.3534
30/100 - 0/569 |  Loss train-val = 0.9001 - 1.8914 | Acc train - val = 0.4356 - 0.3579
30/100 - 200/569 |  Loss train-val = 2.1479 - 1.9652 | Acc train - val = 0.3456 - 0.3488
30/100 - 400/569 |  Loss train-val = 2.2203 - 1.8665 | Acc train - val = 0.3729 - 0.3572
31/100 - 0/569 |  Loss train-val = 1.0221 - 1.8403 | Acc train - val = 0.3964 - 0.3640
31/100 - 200/569 |  Loss train-val = 1.5091 - 1.9543 | Acc train - val = 0.4178 - 0.3527
0/100 - 0/569 |  Loss train-val = 2.3192 - 1.9473 | Acc train - val = 0.3288 - 0.3534
0/100 - 200/569 |  Loss train-val = 1.0071 - 1.9471 | Acc train - val = 0.4081 - 0.3496
0/100 - 400/569 |  Loss train-val = 2.1616 - 1.8510 | Acc train - val = 0.4016 - 0.3619
1/100 - 0/569 |  Loss train-val = 1.6379 - 2.0302 | Acc train - val = 0.3800 - 0.3430
1/100 - 200/569 |  Loss train-val = 1.8938 - 1.8359 | Acc train - val = 0.2891 - 0.3609
1/100 - 400/569 |  Loss train-val = 1.8777 - 1.9257 | Acc train - val = 0.2798 - 0.3570
2/100 - 0/569 |  Loss train-val = 0.7852 - 1.9096 | Acc train - val = 0.3724 - 0.3540
2/100 - 200/569 |  Loss train-val = 2.4041 - 1.9043 | Acc train - val = 0.2344 - 0.3565
2/100 - 400/569 |  Loss train-val = 1.5405 - 1.8505 | Acc train - val = 0.4036 - 0.3606
3/100 - 0/569 |  Loss train-val = 1.9454 - 1.9470 | Acc train - val = 0.3475 - 0.3468
3/100 - 200/569 |  Loss train-val = 1.2418 - 1.8825 | Acc train - val = 0.4801 - 0.3587
3/100 - 400/569 |  Loss train-val = 1.9796 - 1.9054 | Acc train - val = 0.3716 - 0.3565
4/100 - 0/569 |  Loss train-val = 2.7113 - 1.9119 | Acc train - val = 0.2906 - 0.3578
0/100 - 0/569 |  Loss train-val = 1.7105 - 1.8723 | Acc train - val = 0.3862 - 0.3628
0/100 - 0/569 |  Loss train-val = 2.3341 - 1.9285 | Acc train - val = 0.3359 - 0.3567
0/100 - 200/569 |  Loss train-val = 1.6773 - 1.9007 | Acc train - val = 0.3636 - 0.3579
0/100 - 400/569 |  Loss train-val = 1.6417 - 1.9700 | Acc train - val = 0.4442 - 0.3500
1/100 - 0/569 |  Loss train-val = 2.0524 - 1.8865 | Acc train - val = 0.3526 - 0.3576
1/100 - 200/569 |  Loss train-val = 2.2489 - 1.8368 | Acc train - val = 0.2847 - 0.3708
1/100 - 400/569 |  Loss train-val = 1.3336 - 1.9161 | Acc train - val = 0.4266 - 0.3557
2/100 - 0/569 |  Loss train-val = 1.1616 - 2.0245 | Acc train - val = 0.3873 - 0.3397
2/100 - 200/569 |  Loss train-val = 2.7153 - 1.8157 | Acc train - val = 0.2224 - 0.3644
2/100 - 400/569 |  Loss train-val = 2.7742 - 1.9321 | Acc train - val = 0.2694 - 0.3546
3/100 - 0/569 |  Loss train-val = 1.7012 - 1.8591 | Acc train - val = 0.3702 - 0.3643
3/100 - 200/569 |  Loss train-val = 1.3901 - 1.9846 | Acc train - val = 0.4436 - 0.3531
3/100 - 400/569 |  Loss train-val = 1.2005 - 1.9840 | Acc train - val = 0.4710 - 0.3471
4/100 - 0/569 |  Loss train-val = 1.6313 - 1.8208 | Acc train - val = 0.3115 - 0.3671
4/100 - 200/569 |  Loss train-val = 2.4274 - 1.9368 | Acc train - val = 0.2989 - 0.3530
4/100 - 400/569 |  Loss train-val = 1.8407 - 1.8288 | Acc train - val = 0.3257 - 0.3707
5/100 - 0/569 |  Loss train-val = 1.0392 - 1.9624 | Acc train - val = 0.4475 - 0.3474
5/100 - 200/569 |  Loss train-val = 1.5153 - 1.9308 | Acc train - val = 0.4044 - 0.3581
5/100 - 400/569 |  Loss train-val = 0.9131 - 1.9155 | Acc train - val = 0.4606 - 0.3537
6/100 - 0/569 |  Loss train-val = 1.5453 - 1.9431 | Acc train - val = 0.3565 - 0.3498
6/100 - 200/569 |  Loss train-val = 2.0668 - 1.8742 | Acc train - val = 0.3372 - 0.3595
6/100 - 400/569 |  Loss train-val = 2.0630 - 1.8606 | Acc train - val = 0.3431 - 0.3569
7/100 - 0/569 |  Loss train-val = 1.2866 - 1.9846 | Acc train - val = 0.4490 - 0.3505
7/100 - 200/569 |  Loss train-val = 1.5212 - 1.8260 | Acc train - val = 0.4375 - 0.3612
7/100 - 400/569 |  Loss train-val = 1.5148 - 1.9582 | Acc train - val = 0.3324 - 0.3584
8/100 - 0/569 |  Loss train-val = 1.2778 - 1.8898 | Acc train - val = 0.4879 - 0.3604
8/100 - 200/569 |  Loss train-val = 1.4647 - 1.8313 | Acc train - val = 0.2969 - 0.3646
8/100 - 400/569 |  Loss train-val = 1.4073 - 1.7950 | Acc train - val = 0.4666 - 0.3664
9/100 - 0/569 |  Loss train-val = 2.0329 - 1.8608 | Acc train - val = 0.3546 - 0.3587
9/100 - 200/569 |  Loss train-val = 2.0818 - 1.9769 | Acc train - val = 0.3658 - 0.3546
9/100 - 400/569 |  Loss train-val = 1.7947 - 2.0436 | Acc train - val = 0.3537 - 0.3432
0/100 - 0/569 |  Loss train-val = 1.5598 - 1.8798 | Acc train - val = 0.3815 - 0.3590
0/100 - 1/569 |  Loss train-val = 3.5260 - 1.9258 | Acc train - val = 0.1851 - 0.3521
0/100 - 2/569 |  Loss train-val = 1.3308 - 1.9908 | Acc train - val = 0.3750 - 0.3471
0/100 - 3/569 |  Loss train-val = 1.4466 - 1.9876 | Acc train - val = 0.2906 - 0.3518
0/100 - 4/569 |  Loss train-val = 1.9509 - 1.8380 | Acc train - val = 0.3737 - 0.3634
0/100 - 5/569 |  Loss train-val = 2.6010 - 1.8700 | Acc train - val = 0.2744 - 0.3576
0/100 - 6/569 |  Loss train-val = 2.3558 - 1.9766 | Acc train - val = 0.2923 - 0.3507
0/100 - 0/569 |  Loss train-val = 1.5392 - 1.9149 | Acc train - val = 0.3726 - 0.3554
0/100 - 500/569 |  Loss train-val = 1.2254 - 1.9082 | Acc train - val = 0.4858 - 0.3550
1/100 - 0/569 |  Loss train-val = 1.3472 - 1.9338 | Acc train - val = 0.4758 - 0.3519
0/1 - 0/569 |  Loss train-val = 0.7787 - 1.8867 | Acc train - val = 0.4601 - 0.3586
0/1 - 500/569 |  Loss train-val = 1.6637 - 1.7588 | Acc train - val = 0.3815 - 0.3728
